Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A
5508.25,910.936,812.971,1148.49
8183.12,3256.98,1244.22,6099.81
9247.12,2342.84,772.721,1740.4
7560.43,651.286,1292.22,1457.41
8667.72,263.218,1279.46,1138.06
7719.6,1463.83,1811.61,1679.69
5914.46,-23.5783,770.577,1647.83
16066.7,1845.12,1209.15,1582.71
5981.56,1570.34,424.515,909.577
8484.74,877.819,1276.87,1401.56
9496.87,1698.86,1448.93,2281.03
4706.89,2082.44,818.614,504.695
5152.9,4374.62,904.912,2088.22
8805.64,2225.14,545.117,740.277
7721.55,5578.42,1002.14,2209.5
8883.05,2121.53,981.14,1399.08
7577.25,1779.74,954.022,1507.16
11346.6,5374.04,2139.35,2284.89
6110.97,2826.44,1094.63,1239.5
11618,431.72,1294.56,2426.14
8454.24,664.704,1050.08,1808.33
5801.21,1680.35,1342.89,1323.08
7286.09,2263.91,1759.71,1090.45
4852.27,1988.93,997.178,1503.74
7916.54,1400.63,1283.8,1753.9
7414.68,715.512,996.448,1697.43
8669.38,2330.28,1668.53,2310.92
10503.7,1677.59,680.92,1245
8337.96,13.8216,1433.51,1948.17
8735.44,1233.22,1208.67,2779.65
6996.6,2258.13,1288.81,1707.8
7488.71,2006.63,1823.47,2535.39
8237.84,162.247,1669.43,2163.7
7868.38,2727.96,1660.89,1761.81
13873.4,5116.66,2078.12,2637.34
10630.3,458.114,1419.59,1998.47
5760.63,503.15,857.164,966.828
7199.06,-83.6624,820.335,999.416
7817.81,2473.46,1205.4,1587.43
7181.95,2727.52,1387.56,696.123
8525,2017.82,854.988,1583.76
6760.73,1255.47,1177.65,2799.17
10934.7,2540.82,814.444,1556.27
7601.33,453.549,1232.07,1903.61
6148.58,375.911,944.606,792.199
6316.72,759.579,1492.49,1812.18
5970.34,911.385,1157.42,2113.28
5668.06,1593.07,615.5,1198.8
6470.44,4161.89,1296.97,2189.3
6706.79,347.172,1083.25,1333.85
7863.4,-946.908,1948.73,1770.24
9141.34,2146.19,651.306,1874.92
10146.1,2353.61,1239.44,2056.62
6963.02,2419.71,1157.94,1825.38
8103.76,2019.52,1283.21,1255.84
9179.97,2327.01,2100.38,1467.51
8669.25,411.578,637.457,1574.78
6294.59,1565.73,848.503,1746.04
6625.84,954.028,1636.73,2485.33
6575.43,817.952,1709.15,933.179
7611.17,2555.94,809.506,2263.09
5927.38,726.775,1295.22,1839.33
8667.17,3142.43,1358.45,1643.83
6798.63,705.741,1228.5,1474.16
7524.34,126.33,1341.36,1023.76
4821.65,3791.53,893.606,374.385
8919.31,613.989,1689.15,2288.24
7171.89,957.495,1622.06,1521.6
10091.6,274.475,774.178,1307.82
6790.65,3993.44,1681.44,2207.36
7297.6,201.407,1175.98,1727.59
7651.07,1382.19,745.326,1097.76
6829.53,526.447,1101.66,878.77
8293.86,-1215.9,829.687,1130.28
5000.3,2857,601.132,1219.44
8748.11,1686.34,1914.51,1586.9
8408.18,2248.87,974.078,1565.71
5334.95,1816.67,1421.95,851.649
6013.05,3250.11,716.495,1653.48
7146.73,1871.5,1119.98,2105.54
7956.29,87.9959,1030.75,1840.14
9380.22,1285.38,1913.94,2833.19
8483.41,2688.3,919.386,1591.72
6524.83,1894.08,955.171,726.044
7921.31,519.907,1084.07,919.957
7853.76,449.79,783.705,1847.11
8665.66,3233.67,2003.88,6150.14
5417.66,167.309,1624.36,2299.78
6342.96,927.329,1838.41,1971.65
7224.95,1190.69,1031.14,1979.62
12274.5,6823.34,1857.7,4084.35
10763.5,2119.8,1398.8,2347.68
9256.15,2062.04,1476.56,1185.9
6876.53,1236.01,1266.9,1684.49
7454.2,2249.24,1328.03,1677.9
5321.27,2397.76,1642.73,1550.17
6795.55,885.623,1060.65,1190.31
8669.4,3782.68,1342.94,1970.07
5538.51,3454.77,1558.49,4415.81
6838.77,510.88,919.278,1445.34
6696.01,-388.304,1215.54,1903.21
9596.34,2480,1520.61,2301.13
9707.57,2878.78,1426.63,2219.21
