"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-450_50 (V)-A","Comp-525_50 (B)-A","Comp-586_15 (YG)-A","Comp-670_30 (R)-A","Comp-670_30 (V)-A","Comp-780_60 (YG)-A","Time"
25848.2,21685,78118.1,927.75,805,75529.2,7631.62,5171.52,1597.74,3298.82,-268.637,1062.79,1.35746
29837.9,22690,86181.6,972,850,74942.3,2345.26,9002.82,2630.71,3260.67,976.355,935.386,1.3585
38282,28004,89588.9,1066.5,916,76303.7,7616.47,10786,4424.86,3770.55,840.771,1537.55,1.36478
24182.4,22542,70305.1,347.25,318,71564.1,4794.23,3289.79,1399.46,2540.97,-18.5623,834.768,1.37105
31480,20932,98560.8,776.25,656,77549.3,1115.07,9035.12,1967.85,2402.35,646.313,764.752,1.3721
8350.32,5484,99789.7,862.5,728,77644,1649.22,6974.17,4566.26,3429.75,-352.257,470.366,1.37314
14058,8885,103692,694.5,549,82904.8,963.602,6211.81,3086.04,4121.03,458.844,397.987,1.37524
28880.3,24912,75975.4,473.25,420,73845,1345.44,4609.05,1307.54,1987.67,169.385,153.632,1.37942
31393.6,24175,85104.8,666,607,71906.1,606.42,7160.91,3014.82,3218.39,565.593,838.885,1.37942
24996.8,20409,80268.2,822,745,72309.5,1170.62,6930.97,3013.55,4422.95,133.061,611.065,1.37942
