"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Comp-450_50 (V)-A","Comp-525_50 (B)-A","Comp-586_15 (YG)-A","Comp-670_30 (R)-A","Comp-670_30 (V)-A","Comp-780_60 (YG)-A","Time"
16851.1,13953,79148.2,607.5,561,70968.1,580.107,1095.9,1351.97,613.451,599.963,-83.6975,1.28624
21796.5,18569,76926.9,770.25,685,73692.1,7450.47,5480.03,1550.96,1583.18,15.3566,904.337,1.28726
26243.6,23077,74528.7,637.5,593,70454,1213.36,5690.31,1997.03,1019.17,-341.658,378.663,1.29137
26483.8,23160,74941.4,425.25,408,68306.8,1272.92,4777.87,519.91,2162.46,-195.701,724.314,1.29137
9773.94,6296,101738,970.5,860,73956.6,1513.33,4763.83,1815,2324.29,-165.408,764.429,1.29342
23996.3,19920,78946.8,428.25,384,73088,-26951.3,4623.23,2898.64,24469.3,261773,-958.056,1.29445
19639,13844,92968.7,924,772,78439.5,4191.44,8014.35,3340.17,841.948,481.764,491.749,1.29855
24529.6,20686,77712.9,502.5,446,73838.2,16431.1,5462.62,1296.33,2037.4,350.969,423.062,1.30266
25914.2,21140,80336.6,618.75,532,76222.6,2000.85,6405.99,1678.38,2429.8,50.1505,665.01,1.30882
20423.7,14634,91464.2,678,590,75310.9,429.967,6043.04,4901.46,3128.81,-22.7501,706.685,1.31498
11334.8,7371,100779,815.25,699,76435.2,1565.55,5419.56,1004.42,1537.8,12.3753,554.227,1.31601
26196.7,22001,78034.1,444.75,389,74928.4,2452.22,4539.98,1063.8,2226.38,300.375,271.525,1.31806
18310.4,15145,79233.4,647.25,601,70579.3,28804.2,3848.19,408.976,1299.79,-125.23,411.601,1.32216
14265.9,10471,89287.6,627.75,547,75210.6,411.622,5945.64,1722.93,2234.97,-84.7773,637.66,1.32422
14788.6,11769,82350.8,662.25,589,73686.3,1235.23,4697.55,1525.49,653.696,177.673,380.814,1.32524
28873,24553,77066.8,398.25,393,66411.5,675.567,6156.8,8294.46,575.825,46.2271,817.712,1.32935
24229.9,15348,103462,909.75,740,80569.4,1136.01,7388.13,2454.49,1824.55,-127.86,824.332,1.33243
17849.7,14213,82304.8,402,353,74633.1,573.561,4723.09,1874.39,1787.5,31.4428,484.388,1.33448
23173.9,20065,75690.3,591.75,517,75011.5,2062.77,4356.47,1797.79,2311.78,182.033,463.342,1.33859
29109.3,25464,74917.8,452.25,424,69902.5,886.894,5067.2,1224.74,1914.85,424.365,481.104,1.3427
25041.7,21944,74787.4,683.25,652,68677.1,3262.35,5050.87,1643.86,2300.67,-117.482,492.33,1.34475
34366.9,25211,89336.7,732.75,671,71567.1,950.681,7024.06,1267.06,4928.8,-52.4945,955.958,1.35501
24398.9,20169,79280.3,629.25,557,74036.9,1019.19,5877.11,1791.3,1346.81,57.0173,631.725,1.36117
22579.9,19108,77443.9,477.75,464,67478.1,1540.24,5771.64,1247.55,1950.05,186.335,389.672,1.36117
28650.6,21657,86699.3,999.75,857,76452.3,2113.45,9371.59,4166.69,3799.73,99.8798,1121.51,1.3622
9342.3,6587,92949.3,594.75,491,79384,3060.75,5388.57,2728.85,1546.43,-9.47681,559.189,1.36323
31594.9,26309,78703.1,442.5,405,71604.1,1937.27,5847.68,1352.1,1783.55,41.5368,479.907,1.36938
25648.9,19685,85391.3,473.25,417,74376.3,802.185,6104.34,4777.63,1630.77,54.2608,336.919,1.37349
9746.22,5941,107512,810.75,629,84472.7,3229.18,5207.03,4117.96,3429.22,239.155,355.507,1.37452
48067.8,32461,97044.8,981.75,809,79530.2,1156.61,15537.7,12287,5217.62,-72.1396,1455.97,1.37554
17870.8,15598,75085.4,508.5,478,69717.7,1605.26,3548.3,2197.67,1064.32,448.352,697.931,1.37554
17695.3,13565,85490.3,828,697,77853.4,540.249,6836.61,4333.02,4135.31,28.1968,1217.22,1.38376
24439.1,21588,74191.4,397.5,356,73175.7,941.262,4345.03,1616.27,1118.43,133.772,211.01,1.38478
16736.3,12210,89830.4,537,466,75521.1,1353.27,4002.61,547.596,2251.28,32.3664,218.087,1.38478
35055.2,29666,77441.5,563.25,518,71260.9,2283.71,4680.65,5826.25,561.522,14.0069,842.649,1.38786
26009.3,21325,79931.7,675.75,573,77287.9,1988.99,5746.87,1470.7,1864.34,187.233,943.118,1.39094
9700.68,6640,95744.6,672.75,548,80455,4087.02,5037.73,1567.57,1732.79,607.42,844.721,1.39402
