FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-Cell Trace Violet-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-Viability eFluor780-A,Time
1.67E+06,1.22E+06,820144,226683,329799,255009,775970,195281,696483,1312.13,107461,24227.3,7985.9,4071.79,4626.81,1103.8,5.2439
1.53E+06,1.09E+06,844002,320951,605171,423304,857782,242456,794250,4121.7,112846,60889.6,14826.8,10671,8169.72,2139.65,5.247
1.65E+06,1.14E+06,869696,337726,622278,444002,840912,275242,736210,4199.32,15555.7,40640.7,9840.71,13770.6,7235.3,3245.81,5.3707
2.37E+06,1.46E+06,971467,313190,507812,332656,915923,219497,856111,4003.02,5604.12,255643,19677.9,30639.2,9629.43,2286.57,5.4048
1.23E+06,827626,889297,349555,483580,320882,904220,255824,819834,3090.93,5142.89,57299.4,16859.8,14693.2,6805.4,2303.21,5.4406
1.43E+06,987348,866568,285144,565780,399869,848947,217349,787152,2170.85,5208.04,59922.4,12679.6,14499,6173.76,2353.7,5.4407
1.80E+06,1.26E+06,855973,239222,361658,268670,807664,186975,767659,3098.33,7648.26,57353.7,6043.33,13505,8379.14,2225.82,5.4479
1.84E+06,1.34E+06,819156,287313,448994,339988,792370,228508,754406,2864.69,36006.3,35095.3,6328.67,10106,9279.83,1892.22,5.575
1.46E+06,956881,913122,421258,489875,332581,883769,316090,799628,2713.22,12127.4,71327.5,22776.6,12341.8,6679.02,2756.7,5.6348
1.51E+06,1.08E+06,840037,421009,607323,440706,826841,316116,799090,3285.84,105152,80953.2,22346.6,16559.6,14439.8,2198.86,5.9685
1.68E+06,1.19E+06,846374,359381,557403,377245,886537,272919,790082,1756.61,64286.9,86879.9,19578.1,21081.4,12028.8,1975.98,7.3863
1.46E+06,1.04E+06,839743,251788,282365,203202,833746,205052,736753,1764.37,2805.2,64570.3,32317.8,17223.5,6185.11,1324.61,7.3911
1.90E+06,1.22E+06,931123,598331,1.05E+06,652606,966052,409613,876433,4639.16,28490.9,79969,60959.7,23655.2,16209.2,4401.83,7.4095
1.33E+06,948966,839358,286283,314279,230265,818915,229105,749743,1887.81,18837.5,56133.9,20302.5,14338.6,7325.08,815.464,7.4119
