Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A
47132.9,18406.8,6115.22,8607.64
11664.7,1043.66,987.241,1834.91
24799.9,1019.79,1914.9,3982.55
33227.5,2329.25,2541.48,1102.23
14008.2,1283.09,1411.52,1192.86
9770.04,1353.12,1114.68,1912.76
11197.7,821.944,1128.27,2040.17
13643.3,34.5634,1743.4,2075.14
21033.2,2773.16,2026.91,2058.45
18547.7,77.5235,3801.4,12586.5
11789.6,2942.48,1679.25,2542.69
16284.6,2016.88,1793.03,1585.43
8460.82,-326.882,409.195,1919.42
13739.3,409.687,1413.4,1008.97
14570.5,1630.84,1680.57,3075.14
14217,1071.9,1563.84,2007.32
23278.6,1526.54,1638.45,1314.9
11516.6,1804.28,2522.24,8060.04
13069.6,2469.36,1913.2,4200.21
12967.4,2083.65,1816.26,5513.5
13264.7,2392.07,1509.77,2420.2
15428.6,1671.69,1697.8,1598.26
49353.6,8664.26,2284.15,2806.29
27036.2,934.642,2691.73,4571.18
8003.77,1473.79,1006.29,674.552
14689.8,41.0168,894.035,3150.47
10550.7,1107.11,1993.89,2818.6
17186.8,3066.68,1585.34,3540.13
11342.9,327.511,1157.1,2150.35
12527.1,547.53,1356.24,1771.86
11968.1,1687.55,1464.57,1886.59
16775.7,849.462,2062.21,4626.3
13521.3,4122.11,2706.86,11335.2
17122,3208.07,1883.2,2516.57
13611.4,3273.79,1531.73,1750.92
28842.9,6468.7,3268.62,3744.63
11514.3,2646.47,2394.09,1025.46
11491.7,2159.14,1285.57,1744.35
11113.8,380.965,1479.24,2121.9
12134.3,1044.52,1030.44,2029.73
16098.4,1901.42,2949.58,7146.69
32550.9,2417.31,1364.35,2871.06
17487,859.624,1614.29,2789.58
13865.4,901.46,1912.22,1815.18
38920.3,6364.07,4765.53,2640.81
11902.5,2843.38,1920.02,3462.69
18463.8,5247.54,2572.79,10901.1
14356.1,1311.87,1026.74,1312.94
22090.7,801.542,1719.02,5306.09
12451.2,491.803,1810.53,1635.94
12385.7,339.857,1131.94,3630.67
12648.2,1509.49,1849.93,2360.33
11751.2,-1040.74,982.32,3107.17
11570.4,2691.57,2034.91,2506.21
13102,1295.42,1444.89,3149.08
13814.9,565.691,3564,10946.6
31191.2,1754.57,2152.27,2902.03
19751,2006.51,1535.55,3388.53
45323.1,1255.54,1286.83,2125.08
27193.9,1340.24,4678.94,3210.18
43114.4,9721.87,2610.19,2957.62
13575,-1065.59,1004.18,1475.25
7277.17,218.618,562.681,978.822
10941.5,-268.242,1689.58,1900.75
25495.2,523.748,2913.69,3362.65
20596.6,5195.86,2979.93,1624.73
14441.5,1819.29,1934.15,2706.64
11754.5,767.631,1358.79,5159.4
17180.5,4845.04,3684,7468.63
7470.91,1513.46,1378.95,3908.75
13085.2,1654.03,2291.3,1821.51
12530.8,6541.76,2429.15,1427.56
13309.4,2007.15,2192.35,1356.08
13428.6,2764.68,1693.77,1875.11
15323.3,135.394,2101.24,3011.39
23072.2,709.415,2528.28,2785.84
24805,2264.67,2722.82,2825.52
36452,2977.84,1654.11,2861.66
13543.9,2085.03,1708.84,1829.43
14878.2,3136.52,2267.82,6063.41
12101.9,2341.58,1265.55,1315.42
29035.6,2139.76,3912.18,4535.66
14527.6,2473.14,2039.4,2298.02
11191,2309.02,1179.63,1461.14
16617.1,1869.11,1833.85,3231.58
12286.1,1323.78,1826.3,2720.08
9814.46,1957.19,1388.21,2078.12
12289.4,2724.44,1524.91,1209.25
14809.9,2184.11,2238.65,6188.94
13677.7,1478.56,1101.31,1645.78
19494,82.8789,1563.98,1735.6
9551.68,-54.67,1851.4,3357.39
16859.6,3000.71,2797.16,4159.48
27122,3795.75,4603.17,10484.7
