"Comp-Alexa Fluor 647-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A"
706.561,9396.45,798.77,1276.17
1240.84,8189.38,822.326,1312.64
950.623,8715.66,1370.28,1502.05
812.249,6247.38,924.506,403.026
1971.53,17772.3,1089.72,1482.53
359.178,10105.3,114.631,475.233
2548.58,18903.8,3566.44,2431.42
-84.9834,1763.51,434.005,153.258
1526.88,10706.6,828.147,2009.09
1865.28,33218,2879.18,3955.98
618.994,8607.51,1259.14,1368.87
15.8852,1673.2,1035.09,-24.4562
806.806,8564.14,992.589,1304.25
1045.17,13714.5,3136.78,213.55
-91.0425,2466.68,668.19,-29.1716
796.18,8769.1,647.395,1364.2
787.011,7372.07,1021.42,1196.53
1852.88,15236.9,1905.77,2033.21
1452.84,46630.6,3315.37,1054.65
2861.01,41207.7,2435.75,2261.66
2410.07,14522.5,7014.97,5607.94
279.755,1992.29,867.463,113.553
473.846,1788.94,396.106,273.11
1776.57,11836.4,2282.72,2414.3
-217.232,1517.39,359.367,141.761
742.996,5757.21,3307.44,355.267
84.6282,2433.82,192.867,578.101
23.5322,2513.78,578.472,250.407
1549.64,9568.65,3562.56,2092.88
290.319,1237.97,30.1908,273.848
-50.937,1887.4,380.363,60.2672
843.562,7201.79,693.26,837.118
1337.64,7282.99,893.487,1182.1
607.437,11725.6,652.686,-37.5548
272.259,1112.7,1016.06,-2.63544
749.242,9424.49,770.588,992.79
939.8,6771.66,764.621,1235.52
858.256,33473.8,493.582,2475.07
-162.857,1376.6,331.496,333.063
-3.8,1448.89,6.72128,-131.956
1177.57,14203.1,1552.2,558.83
542.981,8011.72,443.773,1605.24
960.076,9420.46,668.672,868.363
328.978,2300.31,229.645,432.223
272.277,1419.91,50.4751,-20.8629
292.718,3479.4,865.737,203.407
201.843,3106.77,472.892,522.932
-80.7341,1553.09,296.068,-40.6146
2005.51,30769.2,1187.94,1282.54
-75.1824,1564.17,220.723,73.3041
2226.02,8470.73,802.596,1235.36
1615.92,9635.66,1392.59,1621.22
492.523,2504.12,400.026,226.38
216.861,2370.23,969.432,-59.5614
34.6227,928.262,80.0699,226.003
568.604,13980.7,1433.4,1435.48
-104.459,951.402,65.7814,84.0503
452.907,9777.17,1055.27,574.957
1632.06,6657.72,820.233,1788.46
169.026,2082.44,589.285,525.891
596.258,18471.1,916.006,828.309
1013.55,8246.46,917.074,1191.96
1496.12,8601.2,1421.36,3104.57
276.298,2096.98,680.227,79.0673
951.667,11179.1,1230.97,1407.67
43.8572,2063.05,890.031,-167.116
