FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
1.39E+06,988163,843098,656016,444377,321584,829104,493979,796815,2230.39,101620,71402.8,24114.5,16210.8,27014.2,4935.43,11.6084
2.39E+06,1.56E+06,919175,613785,479979,316527,909835,444763,828016,232.888,104212,92035.4,22553.2,26582.7,55986.1,4967.51,11.6147
1.15E+06,891409,774023,521869,376135,294321,766786,428550,730653,633.634,90411.9,57115.5,16589.7,12462.5,20664.5,3746.5,11.6152
1.81E+06,1.16E+06,936523,749995,655978,449958,874718,550303,817726,1343.56,240312,97770.5,24118.5,37874.3,44747.6,5108.68,11.6215
1.03E+06,686679,898498,569612,456988,335408,817491,450756,758209,1560.33,133742,71689.8,12368.7,13747.1,26457.2,2577.53,11.6471
1.74E+06,1.27E+06,821672,389455,370053,294851,753030,312776,747095,-7.9126,138360,67576.5,19198.4,13017.4,29934.6,2620.2,11.6516
1.62E+06,1.09E+06,891617,833498,436311,288537,907289,608613,821702,3237.92,326261,80538.1,12654.6,29946.9,48909.8,4513.66,11.6607
2.76E+06,1.92E+06,863493,783819,592203,407137,872733,575908,816608,2552.59,324702,86270.7,16316.9,16390.2,38121,7399.11,11.6632
1.04E+06,664531,936304,622444,457811,315817,869765,453622,823298,8296.88,87318.8,96565.4,20197.8,21289.1,34706,3597.97,11.6779
2.27E+06,1.56E+06,871755,637268,499353,332346,901505,475101,804800,1045.46,177188,94498.4,28028.5,28688.2,38375.2,3680.07,11.68
1.76E+06,1.29E+06,819554,670649,568459,429859,793459,501951,801650,2576.22,199568,55182.5,15414.9,15774.2,28449.2,3729.18,11.6846
1.67E+06,1.01E+06,995460,1.12E+06,627819,384619,979388,746703,899115,7757.81,205717,95807.8,22712.9,20475.5,42117.1,6789.19,11.6907
2.07E+06,1.35E+06,924647,763578,481601,303723,951395,523541,875092,2929.08,177340,102474,19964.6,28114.1,48021.9,7767.74,11.7091
1.73E+06,1.28E+06,810086,536863,447435,333881,804062,438772,734134,1908.65,102028,61221.4,14449.5,13629.4,31867.5,2749.53,11.7166
2.84E+06,2.05E+06,831818,1.19E+06,776621,475074,980842,776418,922072,7845,212900,150630,29840.4,67598.1,93151.6,8640,11.7303
2.58E+06,1.70E+06,911359,873991,671769,456220,883480,631343,830601,1044.85,584976,122733,27691.1,57739.3,67532,2503.52,11.741
