FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-Cell Trace Violet-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-Viability eFluor780-A,Time
1.85E+06,1.30E+06,855575,353277,616738,451096,820319,283741,747041,2448.1,59461.8,71612.7,14887.5,15828.6,9383.17,882.373,2.0564
1.20E+06,863649,834362,324419,614008,456544,806943,259310,750650,2831.14,6007.82,78871.6,20949.4,10769.2,6206.94,535.495,2.0568
1.48E+06,943082,942601,499939,814579,551345,886463,379332,790767,4244.8,278721,84755,50940.9,12096.7,10748,1909.16,2.0602
1.10E+06,787521,840141,292544,467781,341906,820895,237448,739220,2367.97,52932.4,42637.8,18140.5,9197.6,7610.72,489.752,2.0637
1.68E+06,1.14E+06,884751,418970,801901,514939,934365,298623,841803,4309.91,6271.4,66059.2,18508.7,13767.7,11076.4,1372.09,2.09
1.76E+06,1.28E+06,825532,326408,665525,498445,801122,264621,740096,3384.19,38664.1,68311.7,17755.8,17496.4,8639.75,1563.09,2.095
1.59E+06,1.04E+06,915042,496925,917601,647840,849840,380880,782806,3561.45,18816.6,82301.6,29932.5,24214.6,14325.7,1332.04,2.0973
1.55E+06,1.11E+06,838730,407833,625004,465390,805781,316546,773031,5286.87,101543,51400.5,18278.6,9572.25,7417.5,2424.63,2.0988
1.50E+06,1.02E+06,880376,436930,748420,531517,844850,336577,778895,4052.14,130324,107478,27335.8,16026.7,10231.9,2334.38,2.1041
1.47E+06,1.04E+06,853143,458227,843266,589370,858475,332057,827980,3793.29,59734.1,54762.4,21765.1,17642.9,12627.6,1940.54,2.108
1.50E+06,1.05E+06,854700,361264,572941,395048,870184,282895,766216,2269.7,30563.1,45854.7,8429.95,10641.6,6881.04,672.621,2.1143
1.08E+06,758487,856553,334916,616136,430380,858966,248574,808410,2627.15,6940.49,58790.8,14944.3,10425.2,10300.8,854.061,2.1227
