"Comp-Alexa Fluor 647-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A"
793.047,10145.4,76.2917,701.286
1474.83,26487.6,1972.6,1372.25
1233.89,12324.9,1355.48,1157.12
1084.56,11397,308.351,1141.57
1652.55,6404.85,3429.41,4003.1
544.682,7171.69,1462.04,1182.96
863.733,7155.63,1788.59,664.26
567.664,7145.2,561.603,597.728
1287.6,7013.95,2481.82,1445.46
1212.52,9704.73,2096.86,2274.09
1090.81,10336.6,1467.82,707.192
1369.22,7389.71,1161.22,1855.43
1070.22,9634.13,3950.96,1204.03
887.268,27525,-771.819,439.649
630.616,8196.96,-1607.15,1041.99
495.431,8906.01,-105.159,796.503
800.906,15172.6,-517.734,534.138
1123.95,15426.1,62.6992,1009.15
1377.49,8709.69,3624.43,2311.94
1293.06,27590.4,616.658,1710.62
778.798,8370.21,851.477,1312.66
1169.65,6666.24,260.936,1205.68
1680.75,16177.6,4622.21,1381.86
960.625,10562.5,1320.52,1980.41
2870.88,27763.9,2336.23,2014.7
1343.4,25258.1,1148.19,958.3
1237.11,36549.6,325.321,2724.31
1497.41,9381.97,2660.53,880.022
904.821,8246.15,1358.1,1460.14
595.887,7343.44,1142.43,1075.66
1780.26,17612.8,2018.67,1282.99
710.318,8040.77,1897.59,1928.64
967.895,15723.6,858.852,1140.05
1135.08,12167.2,1445.2,704.146
947.647,8553.14,2319.5,816.422
545.314,10317,2087.11,1193.2
1363.73,17055.7,1818.64,1675.49
1310.51,7476.74,3253.42,1493.29
5262.85,29285.1,5393.07,12381.7
1124.91,26422.1,1312.26,577.479
2170.63,16914.3,3471.98,1000.29
1612.69,15452.8,2893.87,1244.51
1627.06,13096.4,836.95,2022.93
776.181,5412.38,2133.52,825.288
728.615,9403.3,179.715,1301.26
485.228,8047.02,1500.49,695.93
621.29,6853.07,-468.09,199.004
899.891,9914.8,1563.73,968.339
1026.3,6622.12,915.305,1175.75
574.49,7106.79,223.96,541.187
1011.16,9429.57,1584.07,2939.77
1009.47,9670.96,530.455,1216.71
982.584,10797.3,2061.57,1154.76
411.013,7688.2,1772.36,1121.2
1218.92,7000.56,1404.39,867.02
236.992,11952.6,2155.98,621.364
983.213,10189.2,1812.91,1310.95
854.8,5610.43,776.745,1046.42
914.994,10757.1,2099.12,1356.61
915.698,6456.39,106.947,665.22
1305.95,24664.2,1865.79,985.844
1664.36,10299.9,2944.99,2097.91
433.095,14729.1,1132.72,57.8348
1590.26,12330,2738.87,1078.55
413.253,2105.89,3881.38,78.94
1011.45,18956.1,-62.7313,364.562
1540.84,16576.6,2448.78,1267.87
1270.6,22347,1411.24,1869.62
936.377,8503.79,2693.23,132.159
831.209,10679.3,371.91,935.095
707.468,8885.23,-147.416,2.85751
766.43,11481,281.191,884.949
845.865,7512.35,3920.8,3536.37
636.965,6661.84,3950.75,925.598
1774.71,18402.9,1218.78,631.026
2058.91,32903.8,2199.01,862.305
1125.77,5935.46,387.602,1745.59
1659.05,10964.6,1756.99,863.763
1314.1,8253.87,-632.759,1301.96
1140.89,7297.28,1569.37,1202.51
1290.76,10014.3,-567.692,828.538
1503.24,9004.7,1131.19,1077.98
1447.62,11721.6,3828.72,1181.2
700.568,12938.3,-575.737,319.585
2115.57,20366.7,4604.07,1116.95
812.278,6443.96,1372.2,1137.24
989.776,6013.32,401.318,855.037
903.333,6208.28,2525.01,801.916
330.859,10554.2,2084.58,1213.97
1827.55,38704.5,2495.13,2117.73
655.604,21895.9,-319.957,902.727
915.351,10788.5,999.651,1262.56
1353.21,8668.91,2862.26,1343.69
1380.5,24367.6,-1238.05,257.934
1109,9947.88,915.3,1476.54
1673.81,13024.3,1329.1,1989.19
719.613,7597.73,844.753,570.658
611.277,7537.5,18.6273,767.985
1447.79,20181.9,1702.44,1722.5
1106.66,6627.36,1069.33,452.606
1034.78,10970.6,2785.31,1667.71
1140.51,21522.9,918.704,727.171
730.862,8591.95,447.85,799.301
1141.68,9422.91,1018.94,1318.11
1457.81,8511.08,2258.64,1250.57
820.72,8552.35,2973.24,1198.75
1877.64,33624.4,895.37,1205.35
947.317,17253.9,1399.52,1177.33
900.501,14392.1,1610.59,1128.06
806.436,8717.71,2884.74,674.551
442.355,8692.51,1415.52,1042.73
1058.62,10771.9,1553.08,1256.25
1285.31,28496,390.049,1616.62
1007.63,10979.4,-349.239,1108.68
830.748,32957.4,2242.79,447.398
2175.85,10502.8,2494.36,1848.01
682.132,10484.8,835.261,79.3769
1440.59,15531.8,3759.77,2072.02
1394.24,15331.3,2185.66,1293.74
1262.31,6661.03,202.544,546.442
816.869,30721.4,-277.961,1405.07
830.722,10604.2,2193.38,948.357
551.523,7500.49,1348.49,1243.84
1139.94,8710.72,873.948,706.757
611.661,9869.43,1396.3,1305.28
1116.25,18313,2164.74,826.522
106.028,6453.44,-259.122,948.816
740.907,7154.88,-386.325,333.037
1312.96,15873.2,3061.19,1203.38
987.99,8357.96,1994.34,921.087
834.795,7179.29,2848.94,977.498
1659.11,13832.6,1420.25,1327.4
880.152,10060.7,1986.69,605.25
772.866,13904.8,935.618,699.879
1209.03,7380.15,1256.45,1067.91
1130.96,10142.2,-764.66,1804.96
1674.64,16094.1,2746.61,2547.96
787.951,9214.65,1282.53,748.591
776.267,6270.2,752.856,493.398
1251.62,9733.37,-396.787,1764.37
1280.12,7275,394.593,589.232
1191.99,5671.15,1501.98,901.427
1156.43,8266.07,1133.14,1483.64
632.195,9191.4,2450.76,825.819
799.895,17578.1,220.858,1853.97
828.262,6248.99,1467.43,892.676
1000.37,5995.8,138.111,804.235
894.611,10675.5,1606.01,688.925
896.647,9852.83,2756.13,795.533
1102.3,10477.9,1261.73,341.475
1483.14,11576.5,2051.08,606.896
824.778,9841.11,1694.79,528.163
1273,9852.43,2017.52,1135.25
1536.78,18212.3,3830.92,1673.96
1056.82,8840.39,2452.54,942.43
531.661,7157.88,199.525,480.532
570.26,8404.66,3499.5,794.878
1118.02,16045.9,-230.479,377.792
1673.44,10204.5,14.6699,876.141
1435.52,11111.4,2860.95,1296.35
1483.35,20083.8,1633.43,1336.89
1182.33,6717.47,2249.88,1648.99
977.664,34688,1133.96,607.25
1598.95,9227.39,1781.16,1142.54
1624.81,6431.04,3387.84,1240.96
916.197,14620.2,2289.32,504.473
1308.68,18086,511.935,885.953
1128.37,10031.2,3168.26,590.738
1419.94,18098.1,2440.75,2135.13
1607.78,11116,491.427,657.701
1040.62,14585.5,2496.82,937.363
513.693,8027.51,1834.18,829.48
970.739,10015,844.475,441.398
3722.61,47829.6,628.58,2070
1108.17,10117.2,2260.03,1356.35
1125.1,21302.6,1276.46,1125.11
