Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A
23345.3,215.303,1955.6,1248.21
13433.8,1194.7,1582.03,1928.27
14386.5,-476.534,3085.5,2296.59
23142.6,4566,4124.85,544.865
21203.3,831.839,1778.24,2022.49
12570,1567.35,2024.68,2116.7
7241.14,-674.783,1579.86,510.835
15316.3,3016.52,2053.51,1747.8
10306.3,2381.49,1774.76,1758.97
13620.3,1515.6,1276.32,1737.52
11442.6,2942.49,2558.47,1278.62
26287.7,1110.23,2348.77,491.403
42637.2,1708.69,1977.42,1017.9
1455.37,2285.8,756.751,616.232
38553.2,688.834,2443.73,822.22
11606.7,1366.86,2332.85,1766.55
37711,3162.04,2519.38,2924.68
18129,1287.93,1213.11,2011.82
12391.2,6883.61,4333.47,731.363
16137.9,1057.11,1492.1,2062.07
13108.6,40.9533,1283.12,790.402
12359.1,2141.65,1379.03,1439.49
12691.4,2461.99,1416.19,1858.64
10912.5,278.239,931.612,743.351
28039.1,3364.41,1685.09,1541.78
26649,3026.16,2188.06,1961.95
21374.2,3816.65,2052.22,2484.8
6300.46,2524.13,2069.06,600.502
11987.6,609.62,1518,1159.02
23891.1,-179.03,1294.37,391.303
20784.1,3277.7,2962.17,1778
31035.1,6496.4,3814.31,2267.38
40401.8,3216.18,5042.85,3673.67
11236.7,1266.63,1548.39,1872.49
20464.3,5241.28,1782.56,4493.14
15107.4,2949.11,2298.98,1781.12
10013.2,2073.47,1256.94,625.978
42790.5,533.234,2046.95,2113.44
13662.8,1005.7,995.868,810.185
10445.7,897.813,1896.83,1564.85
13658.1,1536.25,2070.96,1752.92
51695.5,32979.8,8920.35,6151.52
11281.9,552.604,1266.08,893.107
9120.71,147.258,1148.04,1192.89
6989.42,3587.26,4482.23,281.28
16477.2,2224.77,1492.03,2906.14
11746.9,2619.55,1707.77,2408.08
16435,546.098,1747.27,2623.48
16515,1504.95,1823.6,2011.91
10496.2,1581.85,2398.76,466.783
6051.86,459.075,1489.77,638.722
10498.7,1364.37,1338.38,1359.37
13771.4,1821.59,1742.49,1289.1
40040.7,1037.9,2198.32,1947.25
28183,4000.69,1421.83,1732.78
27682.5,812.782,1785.13,1853.01
24099.1,3267.08,2230.25,3564.04
19315.3,5925.64,3337.57,2300.12
19360.5,1058.13,1639.2,580.235
12681.9,1674.73,1997.12,1171.62
17090.5,3400.75,1608.32,2090.78
8828.04,1516.55,1002.95,1599.09
14593.3,-420.799,1342.37,1166.23
15748.7,548.016,1653.11,2679.04
13231.3,994.977,1783.04,1456.05
14881.4,2870.96,1371.94,1983.66
16842.8,1070.73,788.13,1014.2
17546.6,1937.12,1299.32,394.718
17937.5,4040.96,3954.44,1627.03
31044.5,2115.81,1831.34,1623.77
12588.2,1062.35,1737.88,1544.07
13078.4,1526.56,1388.93,2466.58
12173.6,2123.09,2116.12,3134.56
18062.9,88.808,1525.93,2273.44
11268,1238.66,1501,1478.77
8863.33,871.234,1202.85,1352.67
13555.5,-373.83,1307.66,1373.62
28333.9,12921.9,6312.05,3663.48
11622.4,3016.2,1528.61,896.092
13190.9,3858.45,1578.53,1539.73
11105.1,831.703,1677.83,2013.08
10295.8,720.471,2169.48,1295.07
39434.1,3144.93,2169.73,1170.17
14484.4,397.663,883.815,1163.02
14710.9,1939.29,1805.87,3107.95
27031.8,2521.08,1977.49,3059.78
14410.2,1307.51,1333.55,2543.51
14866,1707.04,1444.17,1007.18
12948.6,-111.753,2311.88,2645.33
16794.2,2659.25,2475.37,1241.52
27727.4,1292.64,2025.59,2758.32
15017.4,121.864,1750.34,1728.66
15783.7,2842.39,2783.89,2186.38
19245.3,1576.24,1663.48,984.731
11827.6,1543.37,2007.34,1072.34
16029,3405.6,2431.47,570.852
21227.1,1904.13,2810.25,3479.4
9763.98,739.776,1143.29,851.123
10741.3,1042.92,1664,606.727
34123.9,1007.22,2663.59,2189.66
15888.7,535.588,3020.14,2265.76
14193.4,2816.28,1921.32,1155.69
9764.95,1235.84,1292.72,381.701
14693.8,4665.43,1983.25,3052.34
13224.3,134.294,1355.81,2845.79
19428,2822.1,1365.13,2636.03
23536.7,3911.28,2324.74,1790.91
12430.6,1924.28,2175.32,1512.73
