Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A
12432,1734.26,1415.44,3313.47
9452.68,3195.75,1229.05,2871.5
9949.45,2610.44,1373.83,3718.29
12494.5,2902.12,2114.11,3371.06
9866.25,1172.56,2413.78,1428.18
10755.6,500.342,1279.55,1930
10441.3,68.8497,1798.93,2072.5
10572.4,1535.67,2051.13,2726.05
15119.4,1803.21,2328.52,3115.39
12784,3570.66,1790.84,1767.94
13086.8,1220.48,1418.22,2770.18
20601.4,4016.41,6451.53,3828.59
14789.5,4357.44,1785.49,2708.18
9766.8,2543.56,939.485,2268.11
11856.1,1598.72,2870.27,4691.43
5921.11,1116.13,1320.08,1162.58
14349.9,816.998,2364.97,2869.44
11370.5,3785.65,1709.29,1918.83
10296.8,2379.98,1550.83,1394.59
19063.9,6028.71,3459.34,3346.98
14843.6,67.3036,2222.54,2845.8
11494.1,272.969,1531.21,5335.8
6586.26,3054.9,2176.97,1021.77
10717.4,1911.7,2519.04,2503.55
14003.3,536.929,1921.99,2885.12
11816.5,3035.78,1660.18,2533.41
5926.71,7168.02,1640.73,50.6542
13355.6,8335.5,3612.93,9455.21
19298.4,1381.06,2577.95,2846.87
11257,1755.19,2048.32,2171.4
11685,3121.65,1531,2723.16
12159.4,2167.68,1941.98,2734.79
10671,2866.05,1374.47,1703.97
28796.9,2831.37,2371.57,5166.25
11108.3,3022.39,2247.97,1045.69
8735.32,1465.88,990.368,434.236
6677.15,8191.13,150.75,-419.106
13317.9,1587.15,2379.11,2908.45
12973.2,2506.47,2143.73,2214.49
