FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-CTV-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-eFluor 780-A,Time
1.89E+06,1.38E+06,817744,537249,416158,303622,822386,434543,741813,1145.77,30863,34774.7,12788.9,8559.9,16230.2,2986.38,11.1678
1.96E+06,1.53E+06,766407,617746,434212,343222,759063,482967,767439,3025.42,4651.27,43031,15438.5,8237.69,9926.81,3190.62,11.1701
1.55E+06,1.19E+06,781694,903653,560255,365518,919662,633236,856224,1459.11,68109.9,79913.2,30093.8,17276.1,21804.3,2451.16,11.1721
1.49E+06,1.07E+06,835828,799638,493499,345397,857273,618402,775843,412.634,45598.7,22091.7,17237.5,10906.1,13570.1,2185.23,11.1725
1.80E+06,1.36E+06,793090,680597,601052,421992,854592,518012,788318,2178.34,61841.3,29619.1,15849,8493.05,15720.6,2321.3,11.1727
1.55E+06,1.17E+06,798472,733408,699609,497485,843775,547169,804221,642.978,1806.78,42478.2,21513.9,9267.16,10765.6,2013.34,11.1772
1.45E+06,998652,872294,1.04E+06,880672,591926,892684,734640,847861,3102.5,32511.8,39508,24899.5,11499.6,20067.3,3634.54,11.1808
1.71E+06,1.22E+06,838614,710799,626262,409975,916537,505902,843008,974.88,62968.1,45315.9,16319,10182.4,18567.8,2204.54,11.1951
1.32E+06,915086,868668,760382,528572,367283,863484,530895,859359,3093.32,24671.9,51899.5,34415.2,10703.2,14522.1,4117.23,11.2008
1.85E+06,1.39E+06,796030,679687,590475,439398,806296,543025,751000,3332.17,77865.1,53379.9,11815.8,7934.45,16812.9,3007.59,11.2106
1.71E+06,1.32E+06,777358,824999,533608,351076,911953,570902,867048,1512.22,90288.5,27698.8,17984.5,10264.5,14890.2,4280.01,11.2317
1.73E+06,1.35E+06,769093,542875,456108,352298,776800,451391,721602,328.592,157574,21170.6,11412.6,7027.28,13349.9,1546.05,11.2329
1.11E+06,798020,835224,934755,704282,439883,960640,622287,901277,1384.18,238.938,59105.6,35428.8,14908.2,16071.7,3033.55,11.2444
1.50E+06,1.05E+06,858483,771533,464037,327824,849304,579811,798397,163.241,2565.75,63956.7,26170.4,12177.1,16255.6,1944.66,11.2452
1.39E+06,1.07E+06,782292,647372,427787,322494,795898,502383,773162,4687.44,86425.3,29189.4,16500.2,8330.46,10999.8,1796.17,11.2552
1.21E+06,786783,919160,779581,606163,403288,901832,569459,821391,834.834,3194.17,37590.1,14042.3,9823.11,14486.2,2836.33,11.2657
1.95E+06,1.47E+06,798457,799163,649102,435549,894184,580596,825871,2023.83,49899.5,32840.6,17429,9518.41,14590.5,2536.02,11.2788
1.79E+06,1.42E+06,757066,522796,392524,291027,809252,402468,779385,333.93,35780,36057.1,11768.7,7455.69,14315.4,2137.1,11.2959
1.50E+06,1.22E+06,737498,666821,446096,331740,806830,533447,750013,-618.513,105285,28559.3,13052.2,11365.9,13939.4,1370.14,11.2963
1.77E+06,1.32E+06,804203,734890,588544,403994,874088,544270,810138,142.725,2586.7,49291.9,20836.7,10064,16017.3,2588.39,11.3054
1.33E+06,946871,842670,890937,512256,349516,879368,686966,778150,2028.44,82463.4,34593.8,18324,8463.64,14871,2139.19,11.3094
1.67E+06,1.26E+06,795410,746791,461055,340901,811476,579243,773552,755.81,52465.8,31804.3,14450.8,16005.4,15407.5,1663.09,11.318
2.28E+06,1.64E+06,834200,786340,643001,443003,870876,594670,793388,1367.89,8107.95,33691.3,12347.7,13307,19125.3,1986.27,11.3224
1.66E+06,1.20E+06,829316,802634,400706,267810,897739,596006,808012,2585.76,20271.2,33195.9,17271.6,10161.5,12670.4,2063.93,11.3306
1.46E+06,1.04E+06,837590,836132,486138,321701,906690,606257,827503,2216.15,11943.6,37929.3,22694.2,9277.24,17426.9,4217.45,11.3545
